RegionType,RegionName,City,State,Metro,SizeRank,MarketHealthIndex,SellForGain,PrevForeclosed,ForeclosureRatio,ZHVI,MoM,YoY,ForecastYoYPctChange,StockOfREOs,NegativeEquity,Delinquency,DaysOnMarket
City,Columbus,Columbus,GA,"Columbus, GA",143,4.22248585508304,,,,89700,0.447928331466965,4.30232558139535,0.031962095875139,,0.207883043443131,0.04022483347022,95.5
City,Aurora,Aurora,IL,"Chicago, IL",144,3.15477276875342,70.16,,,172100,0.64327485380117,7.83208020050125,0.035868680999419,,0.176042437557493,0.052130012763478,75
City,Ontario,Ontario,CA,"Riverside, CA",145,8.74338382916591,96.61,5.294,0.8387,394500,0.612088752869166,6.59281275330992,0.050494296577947,,0.068087121148026,0.040109788489762,63
City,Jackson,Jackson,MS,"Jackson, MS",146,0.289286366125205,,,,52600,0.19047619047619,-3.66300366300366,0.013916349809886,,0.287989200647977,0.060935896649371,96
City,Grand Prairie,Grand Prairie,TX,"Dallas-Fort Worth, TX",147,9.51085964592079,100,0.8303,0.4588,180400,0.277932184546971,8.28331332533013,0.04419623059867,,,,49.5
City,Rancho Cucamonga,Rancho Cucamonga,CA,"Riverside, CA",148,6.73663077203869,89.69,5.2104,1.6058,474500,0.317124735729387,4.93144626271561,0.043656480505796,,0.064038919690666,0.040330055362563,59
City,Overland Park,Overland Park,KS,"Kansas City, MO",149,2.83719656871692,75,,,263200,0.266666666666667,3.17522540180321,0.020015197568389,,0.066400045552947,0.015951019065344,54
City,Newport News,Newport News,VA,"Virginia Beach, VA",150,0.461763095455375,75.65,9.9364,5.1505,171000,0.470035252643948,0.529100529100529,0.011771929824561,,0.207405123676446,0.050259615709105,87
City,Garden Grove,Garden Grove,CA,"Los Angeles-Long Beach-Anaheim, CA",151,5.69538236904545,94.44,3.3189,1.0012,566600,0.017652250661959,5.84718849243415,0.012717966819626,,0.052032269267974,0.031748879270385,55.5
City,Killeen,Killeen,TX,"Killeen, TX",152,4.63131958386567,100,,,105900,0.094517958412098,3.31707317073171,0.034815864022663,,,,87
City,Roanoke,Roanoke,VA,"Roanoke, VA",153,3.03887570724585,84.97,8.1352,3.3719,147600,0.203665987780041,4.31095406360424,0.027452574525745,,0.110811172500871,0.028372991355541,87
City,Sioux Falls,Sioux Falls,SD,"Sioux Falls, SD",154,6.40262821682789,,,,167200,0,6.63265306122449,0.028738038277512,,0.095889542807407,0.011229841868987,62
City,Tempe,Tempe,AZ,"Phoenix, AZ",155,6.62073371053112,88.17,2.2597,,262600,0.229007633587786,6.1010101010101,0.025841584158416,,0.108481656789743,0.0113896698717,57
City,Vancouver,Vancouver,WA,"Portland, OR",156,9.17046906369776,99.45,3.4189,1.8556,289100,0.837111963725148,8.35832083958021,0.037713593912141,,0.048439952112215,0.022137793545463,52
City,Huntsville,Huntsville,AL,"Huntsville, AL",157,2.1199123927724,87.5,4.2083,2.817,137600,-0.217548948513416,0.364697301239971,,,0.128129697640924,0.023383618424819,83
City,El Cajon,El Cajon,CA,"San Diego, CA",158,8.19948895783902,91.58,2.6839,0.4312,486200,0.288778877887789,6.64619434086422,0.028782394076512,,0.06928046132982,0.021559745231207,57
City,Palmdale,Palmdale,CA,"Los Angeles-Long Beach-Anaheim, CA",159,3.66033947800694,95.15,10.7714,1.9597,282100,0.822015725518227,11.3699170943545,0.028734491315136,,0.129673401579659,0.046958738877816,59
City,Topeka,Topeka,KS,"Topeka, KS",160,1.87442964044534,,,,95500,0,0.10482180293501,0.032062827225131,,0.138032034645356,0.031907265783349,63
City,Elk Grove,Elk Grove,CA,"Sacramento, CA",161,7.70304800146012,85.87,3.848,0.7574,404200,0.472284364901815,9.15473940048609,0.042384957941613,,0.075793033030822,0.029548214766519,45
City,Pueblo,Pueblo,CO,"Pueblo, CO",162,9.19875889760905,96.05,1.8714,0.2023,142500,0.564573041637262,9.19540229885057,0.052077192982456,,0.091661814751018,0.022710740322553,62
City,Fredericksburg,Fredericksburg,VA,"Washington, VA",163,1.79777331629859,82.54,5.1697,3.242,255000,0.039231071008239,3.9119804400978,0.027349019607843,,0.135404618191415,0.034977960959822,67
City,Cape Coral,Cape Coral,FL,"Fort Myers, FL",164,7.70852345318489,100,,,217500,0.322878228782288,2.98295454545455,0.032708045977012,,0.057781527468251,0.052130503279329,127.5
City,Springfield,Springfield,MA,"Springfield, MA",165,0.685344040883373,91.3,8.7409,9.2719,144300,0.208333333333333,6.18101545253863,0.033970893970894,,0.154516653160234,0.11463513443217,72.5
City,Pembroke Pines,Pembroke Pines,FL,"Miami-Fort Lauderdale, FL",166,5.07118087242197,90.36,,,282400,0.462468872287442,6.72713529856387,0.017531869688385,,0.060943535984091,0.080572111231384,79.5
City,Murfreesboro,Murfreesboro,TN,"Nashville, TN",167,9.45427997809819,97.3,0.7763,0.4789,215700,0.092807424593968,13.5263157894737,0.040579508576727,,0.054205885219003,0.007202737603458,56
City,Clarksville,Clarksville,TN,"Clarksville, TN",168,1.97298777149115,86.67,,,145100,0.207182320441989,2.90780141843972,0.040372157133012,,0.208156526733371,0.029152105492952,73
City,Naperville,Naperville,IL,"Chicago, IL",169,1.70925351341486,83.21,,,377200,0.026518164942986,1.58901158093186,0.020151113467656,,0.080899186797345,0.027032167303771,81
City,Peoria,Peoria,AZ,"Phoenix, AZ",170,6.87442964044534,89.59,4.8077,0.3135,253600,0.395882818685669,5.57868442964196,0.027018927444795,,0.102010674954856,0.021627658402671,62
City,Fairfax,Fairfax,VA,"Washington, VA",171,7.32524183245118,88.24,1.3937,0.5901,519600,0.096320554806396,1.74270608968083,0.020575442648191,,0.078843180346869,0.011794147017717,59
City,Santa Clarita,Santa Clarita,CA,"Los Angeles-Long Beach-Anaheim, CA",172,7.43018799050922,89.03,3.8517,0.6547,517300,0.700798131204983,7.39049200747353,0.015851536825826,,0.065806826551242,0.026925550072902,56
City,Pomona,Pomona,CA,"Los Angeles-Long Beach-Anaheim, CA",173,6.10604124840299,100,5.6364,1.0282,392200,0.076550140341924,9.24791086350975,0.021081081081081,,0.067113477496826,0.04420759934421,65
City,Kansas City,Kansas City,KS,"Kansas City, MO",174,5.38784449717102,100,,,80400,0.12453300124533,9.53678474114441,0.040621890547264,,0.190425482028135,0.045534967419122,60
City,Boynton Beach,Boynton Beach,FL,"Miami-Fort Lauderdale, FL",175,5.65705420697208,87.16,,,235800,0.683176771989752,6.6003616636528,0.011726039016115,,0.079275058279298,0.054432891343127,105
City,Syracuse,Syracuse,NY,"Syracuse, NY",176,0.485490052929367,,,,81700,0.122549019607843,1.61691542288557,0.022619339045288,,0.129614297369915,0.074062558527075,91
City,Salem,Salem,OR,"Salem, OR",177,6.9246212812557,97.16,7.7215,3.2029,240500,0.669736291335287,10.8805901337022,0.049309771309771,,0.058656386458462,0.037389952895693,59
City,Hollywood,Hollywood,FL,"Miami-Fort Lauderdale, FL",178,6.82241284906005,87.12,,,247400,0.979591836734694,7.89358918447449,0.020852869846403,,0.091780737831447,0.050829276150616,118
City,Paterson,Paterson,NJ,"New York, NY",179,5.79029019894141,81.82,3.7963,5.4268,209900,1.49903288201161,13.7669376693767,0.040181038589805,,0.345311855666172,0.159091355523689,152
City,Lakewood,Lakewood,CO,"Denver, CO",180,9.22704873152035,98.5,1.0211,0.1258,368900,0.490329610460365,6.61849710982659,0.029045811873136,,0.040129493873745,0.003172281038479,45
City,Dayton,Dayton,OH,"Dayton, OH",181,1.36795035590436,75,12.045,6.8644,56400,0.894454382826476,8.04597701149425,0.024432624113475,,0.256895357230703,0.060726545171006,83
City,Yuma,Yuma,AZ,"Yuma, AZ",182,5.55210804891404,73.33,5.9665,1.7611,146600,1.24309392265193,1.9471488178025,0.035204638472033,,0.191473988439306,0.032452830188679,112
City,Sunnyvale,Sunnyvale,CA,"San Jose, CA",183,9.97353531666363,100,1.1765,,1580900,0.752023452934803,11.4408571831383,0.037274337402745,,0.02332898563894,0.00334642021744,36
City,Visalia,Visalia,CA,"Visalia, CA",184,7.66745756524913,81.51,5.8717,0.7696,217800,0.461254612546125,6.97445972495088,0.042350780532599,,0.117998896236485,0.025709740477669,69
City,Las Cruces,Las Cruces,NM,"Las Cruces, NM",186,1.43821865303888,,,,140900,0.071022727272727,1.43988480921526,0.028928317955997,,0.209874593563959,0.032128180101107,95
City,Bridgeport,Bridgeport,CT,"Stamford, CT",188,2.08432195656142,86.67,3.4653,,166100,0.666666666666667,7.16129032258065,0.026074653822998,,0.312028991976391,0.116354269854103,85
City,Eugene,Eugene,OR,"Eugene, OR",189,8.83464135791203,97.04,2.7525,2.1027,277100,0.910415149308085,8.70929776382895,0.041627571273908,,0.064886982804709,0.025598515436148,56
City,Escondido,Escondido,CA,"San Diego, CA",190,7.96769483482387,97.48,3.3676,0.8355,465900,0.215100021510002,5.16930022573363,0.022187164627602,,0.056000121240695,0.021965271772923,62
City,Newark,Newark,DE,"Philadelphia, PA",192,0.729147654681511,73.68,4.5135,4.435,219500,-0.363141171130277,1.76170607324988,0.019029612756264,,0.083687650537519,0.076374937723359,76
City,Round Rock,Round Rock,TX,"Austin, TX",193,8.36649023544442,100,,,252000,0.318471337579618,6.91557064064489,0.032626984126984,,,,56
City,Hampton,Hampton,VA,"Virginia Beach, VA",194,0.391494798320861,77.08,7.2558,7.3206,158000,-0.063251106894371,1.4771997430957,0.015392405063291,,0.207984795278178,0.044767783590821,98.5
City,Pasadena,Pasadena,CA,"Los Angeles-Long Beach-Anaheim, CA",195,7.59901441868954,98.95,1.6458,,756300,0.238568588469185,6.35634931795809,0.013851646172154,,0.048594354041876,0.024021668243367,56
City,Torrance,Torrance,CA,"Los Angeles-Long Beach-Anaheim, CA",196,9.53367402810732,100,1.1529,0.6476,789700,0.521894093686354,6.51470191529539,0.012984677725719,,0.038227355007045,0.012651979254613,52
City,Columbia,Columbia,SC,"Columbia, SC",197,3.36922796130681,75.14,6.6411,3.2001,130500,0.46189376443418,4.90353697749196,0.03727969348659,,0.153929506043077,0.058424149027658,95
City,Mesquite,Mesquite,TX,"Dallas-Fort Worth, TX",198,9.50447161890856,98.18,2.1691,1.2704,160300,0.944584382871537,8.23767724510466,0.045601996257018,,,,49
City,Fullerton,Fullerton,CA,"Los Angeles-Long Beach-Anaheim, CA",199,7.4776419054572,91.04,4.3548,0.3755,619500,0.177878395860285,7.34708022872986,0.014573042776433,,0.052807612749905,0.020997497363301,59
City,Warren,Warren,MI,"Detroit, MI",200,5.33947800693557,85.48,,,124200,0.648298217179903,10.9919571045576,0.044790660225443,,0.15980692058953,0.02715538626134,60
City,McKinney,McKinney,TX,"Dallas-Fort Worth, TX",201,9.69519985398795,100,1.4087,0.1223,298500,0.30241935483871,4.81039325842697,0.037175879396985,,,,50
City,West Valley City,West Valley City,UT,"Salt Lake City, UT",202,4.01259353896697,,,,206200,0.097087378640777,9.85615343633458,0.028496605237633,,0.134677536951295,0.015740596065066,52
City,Renton,Renton,WA,"Seattle, WA",203,7.26866216462858,97.14,6.916,2.4719,442600,0.476730987514188,9.93541977148535,0.052650248531405,,0.071457222869437,0.022650307999902,43
City,Canton,Canton,OH,"Canton, OH",204,3.24146742106224,72.41,9.029,5.4206,96400,0.836820083682008,8.92655367231638,0.036877593360996,,0.132288967979642,0.047083921450472,71.5
City,Metairie,Metairie,LA,"New Orleans, LA",205,4.73079029019894,96.3,,,231500,0.086467790747946,3.25602140945584,,,0.07243257983409,0.019065030005141,66.5
City,Santa Maria,Santa Maria,CA,"Santa Maria-Santa Barbara, CA",206,8.17211169921518,93.06,4.6547,0.9998,355600,0.565610859728507,2.95309785755646,0.049032620922385,,0.111508252977429,0.023592888204114,74
City,Inglewood,Inglewood,CA,"Los Angeles-Long Beach-Anaheim, CA",207,8.12192005840482,100,15.3122,0.8509,486100,0.934385382059801,11.3886342804766,0.030327093190702,,0.068568243635241,0.04269562067337,69.5
City,Orange,Orange,CA,"Los Angeles-Long Beach-Anaheim, CA",208,6.55594086512137,98.55,1.0543,0.3606,651900,-0.183739090491502,3.24675324675325,0.01403896303114,,0.045785641512778,0.026023855332782,56
City,New Haven,New Haven,CT,"New Haven, CT",209,0.411571454645008,75,,2.3896,157900,0.190355329949239,-1.68119551681196,0.002229259024699,,0.249733381562614,0.074850745830134,104.5
City,Cumming,Cumming,GA,"Atlanta, GA",210,8.06625296586969,85.71,,,285000,0.281491907107671,4.89510489510489,0.050512280701754,,0.076981545966269,0.011060224555542,71
City,Flint,Flint,MI,"Flint, MI",211,3.17941230151487,74.07,,,54500,2.05992509363296,3.61216730038023,0.037834862385321,,0.27662247339048,0.038730241188968,75
City,Compton,Compton,CA,"Los Angeles-Long Beach-Anaheim, CA",212,6.65814929731703,95.12,8.6038,2.218,369500,0.763566948459231,10.3643966547192,0.027764546684709,,0.078024694048459,0.075241767729164,97
City,Bellevue,Bellevue,WA,"Seattle, WA",214,9.93977003102756,98.44,0.7344,0.2432,846500,0.761814069753601,15.0448491437891,0.05970348493798,,0.049141713493069,0.004562749714422,42
City,Saginaw,Saginaw,MI,"Saginaw, MI",215,7.47946705603212,,,,59300,2.24137931034483,16.7322834645669,0.031871838111299,,0.199531196967833,0.031129401498059,84
City,Bloomington,Bloomington,IN,"Bloomington, IN",216,5.46267567074284,,,,163100,-0.122473974280465,5.77172503242542,0.040006131207848,,0.081245236145414,0.013405649897549,66.5
City,Olathe,Olathe,KS,"Kansas City, MO",217,7.40281073188538,100,,,226400,0.265721877767936,5.30232558139535,0.029487632508834,,0.068076932320747,0.014099260313138,56
City,Miramar,Miramar,FL,"Miami-Fort Lauderdale, FL",218,5.89432378171199,88.75,,,274300,0.956937799043062,12.556421830119,0.013058694859643,,0.105162437428097,0.094800133639552,102
City,Queen Creek,Queen Creek,AZ,"Phoenix, AZ",219,7.03413031575105,90.82,4.3962,,239500,0.587988240235195,8.07761732851985,0.027269311064718,,0.102159631645235,0.016861497031658,70
City,Coral Springs,Coral Springs,FL,"Miami-Fort Lauderdale, FL",220,5.08760722759628,89.4,,,337300,0.716631830397134,6.13593455003147,0.01225911651349,,0.080123633467334,0.069762291122073,89
City,East Los Angeles,East Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",221,6.31684613980653,86.67,9.4729,1.9644,416500,0.628171055810582,7.0694087403599,0.016713085234094,,0.064986557480975,0.01961622978789,80
City,Hamilton,Hamilton,OH,"Cincinnati, OH",222,3.25606862566162,,,,149700,0.066844919786096,6.24556422995032,0.027027388109552,,0.095704432656755,0.041347083602157,69
City,Hartford,Hartford,CT,"Hartford, CT",223,0.697207519620369,85.71,,2.8933,99600,1.21951219512195,-6.74157303370786,0.000682730923695,,0.432317759120925,0.09168863773274,94
City,Stamford,Stamford,CT,"Stamford, CT",224,4.06461033035225,58.18,1.6153,0.3626,463700,0.520268805549534,2.09158960810216,0.013808496872978,,0.134625873713696,0.065508745371056,97
City,Savannah,Savannah,GA,"Savannah, GA",225,4.21336010220843,73.68,,,125900,0.800640512409928,7.97598627787307,0.036060365369341,,0.161022262249713,0.03456478395569,77
City,Simi Valley,Simi Valley,CA,"Ventura, CA",226,6.14710713633875,91.38,3.9637,0.9816,548600,0.292504570383912,4.81467329002675,0.023049580751003,,0.055990634891134,0.02777775843978,55
City,Concord,Concord,CA,"San Francisco, CA",227,7.65194378536229,93.1,2.7184,0.5761,554000,0.654069767441861,5.46354464115743,0.012682310469314,,0.049396805536436,0.019724368338557,41
City,Sterling Heights,Sterling Heights,MI,"Detroit, MI",228,7.03321774046359,87.3,,,189600,0.690387679235263,7.1791972866026,0.032394514767933,,0.063954902936003,0.009896606388029,61
City,Elizabeth,Elizabeth,NJ,"New York, NY",229,1.40080306625297,64.1,10.8486,8.3737,264200,0.494484594903005,8.41198194501436,0.029409538228615,,0.27216691172501,0.14626128849941,145.5
City,Frisco,Frisco,TX,"Dallas-Fort Worth, TX",230,7.82715824055485,97.53,,,395500,0.380710659898477,4.9349960201645,0.031152970922882,,,,59
City,Joliet,Joliet,IL,"Chicago, IL",231,2.9293666727505,71.83,,,135000,0.596125186289121,8.2598235765838,0.038088888888889,,0.167165258170047,0.057728657428617,75
City,Carrollton,Carrollton,TX,"Dallas-Fort Worth, TX",232,9.86311370688082,100,0.7324,0.8021,260400,0.579374275782155,9.04522613065327,0.045948540706605,,,,45
City,Billings,Billings,MT,"Billings, MT",233,3.00967329804709,,,,205700,-0.290838584585555,2.38924838227974,0.010048614487117,,0.09604581053342,0.01501570172923,71
City,Allentown,Allentown,PA,"Allentown, PA",234,2.61452819857638,85.71,15.9002,3.0349,115900,0.607638888888889,6.13553113553114,0.035522001725626,,0.143647372632619,0.076823341267091,84.5
City,Santa Fe,Santa Fe,NM,"Santa Fe, NM",235,0.39788282533309,,,,311000,0.09655616350177,0.09655616350177,0.00271382636656,,0.104222672155601,0.049666061469769,89
City,Vallejo,Vallejo,CA,"Vallejo, CA",236,5.11589706150757,94.44,9.4653,1.7679,361000,0.222098833981122,10.7361963190184,0.035664819944598,,0.10417690459102,0.032620547341641,50
City,Independence,Independence,MO,"Kansas City, MO",237,3.56086877167366,70,,,104000,0.289296046287367,13.0434782608696,0.048211538461539,,0.168571384327085,0.038878385476019,60
City,Santa Clara,Santa Clara,CA,"San Jose, CA",238,9.90509217010403,98.61,1.0958,,1135600,0.951195661836608,11.5520628683694,0.03853909827404,,0.033634733205363,0,37
City,Cary,Cary,NC,"Raleigh, NC",239,6.68826428180325,98.95,,,339200,0,4.27297878881033,0.032718160377359,,0.057825958596496,0.010251137144121,55
City,Surprise,Surprise,AZ,"Phoenix, AZ",241,4.47435663442234,83.15,5.5096,0.938,230500,0.130321459600348,4.53514739229025,0.023704989154013,,0.110007779229806,0.025033720837064,63
City,Berkeley,Berkeley,CA,"San Francisco, CA",242,9.39587515970068,93.33,,,1138800,0.36132898563497,13.4037044413463,0.029159641728135,,0.015111253885151,0.027048093303679,42
City,Hemet,Hemet,CA,"Riverside, CA",243,7.48859280890674,91.78,5.6691,3.078,245800,0.779007790077901,7.80701754385965,0.056517493897478,,0.1265691710589,0.033444184239485,67.5
City,Norman,Norman,OK,"Oklahoma City, OK",244,4.91239277240372,100,,,150100,-0.26578073089701,0.133422281521014,0.037974683544304,,0.08069185089974,0.023477824115166,68
City,Falls Church,Falls Church,VA,"Washington, VA",245,7.45939039970798,97.83,1.9645,0.4096,513200,0.273544353262993,1.80519738147193,0.020222135619642,,0.09525611713694,0.013090375567232,60
City,Springfield,Springfield,IL,"Springfield, IL",246,4.05365942690272,82.69,,,105200,0,3.03623898139079,0.037794676806084,,0.101689311780036,0.028979380347648,77
City,Lake Charles,Lake Charles,LA,"Lake Charles, LA",247,6.51396240189816,88.89,,,171600,0.409596255119953,5.47019053472649,0.02479020979021,,0.095982074971631,0.022901529386895,82
City,Downey,Downey,CA,"Los Angeles-Long Beach-Anaheim, CA",248,6.00200766563241,97.73,4.9516,2.2541,557800,0.377901745546158,6.71513296345896,0.016177841520258,,0.078647419779518,0.032151008351815,73
City,Thornton,Thornton,CO,"Denver, CO",249,9.69154955283811,99.14,1.4718,,328400,0.921942224953903,8.92205638474295,0.03520706455542,,0.052403371440882,0.002566714940292,49
City,Frederick,Frederick,MD,"Washington, VA",250,1.82515057492243,80.73,6.1918,2.6411,264000,0.724914154902709,2.72373540856031,0.022185606060606,,0.148658280863445,0.048412474460139,71
City,Westminster,Westminster,CO,"Denver, CO",251,9.69976273042526,96.49,1.3995,,340400,0.531600708800945,9.66494845360825,0.037141598119859,,0.043033841198157,0.003863355373182,47
City,Lansing,Lansing,MI,"Lansing, MI",252,6.85435298412119,100,,,75700,0.798934753661784,6.61971830985915,0.041228533685601,,0.211239207806693,0.029210395823913,70
City,Victorville,Victorville,CA,"Riverside, CA",253,6.42087972257711,91.4,7.1768,2.7344,232900,0.735294117647059,9.49694405265632,0.051026191498497,,0.150986855255033,0.041091202399706,69.5
City,Waterbury,Waterbury,CT,"New Haven, CT",254,0.611425442599014,64,4.5184,1.8423,106200,-0.094073377234243,4.2198233562316,0.017834274952919,,0.347715850399719,0.091051168391785,95
City,New Port Richey,New Port Richey,FL,"Tampa, FL",255,2.9129403175762,87.31,,,154700,0.259235255994815,6.32302405498282,0.023581124757595,,0.101538119213427,0.078265772665522,77
City,Temecula,Temecula,CA,"Riverside, CA",256,7.02774228873882,91.96,3.2758,0.7886,437000,0.206374684705343,3.65275142314991,0.041096109839817,,0.095473297771797,0.037844508492842,59
City,Miami Gardens,Miami Gardens,FL,"Miami-Fort Lauderdale, FL",257,7.47672933016974,92.31,,,223400,1.59163256025466,17.8270042194093,0.044789615040286,,0.122914693982722,0.130022122661005,93
